Link,Địa chỉ,Mức giá,Diện tích,Pháp lý,Số phòng ngủ,"Số phòng tắm, vệ sinh",Số tầng,Mặt tiền,Đường vào,Nội thất,Hướng nhà,Hướng ban công
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-sunshine-center/ban-cc-dong-cao-cap-153m2-4pn-3wc-day-du-noi-that-gia-cuc-tot-pr43067613,"Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",Thỏa thuận,153 m²,Hợp đồng mua bán,4 phòng,3 phòng,,,,Đầy đủ nội thất.,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-my-dinh-2-prj-sunshine-center/ban-cc-gia-uu-dai-chi-voi-69-trieu-m2-129m2-pr42966934,"Dự án Sunshine Center, Đường Phạm Hùng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",9 tỷ,130 m²,Hợp đồng mua bán,4 phòng,3 phòng,,,,,,Đông - Bắc
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vu-pham-ham-phuong-yen-hoa-2-prj-park-view-city/c-hiem-45m2-yeu-a-cau-giay-gia-nhinh-4-ty-pr42969065,"Park View City, Vũ Phạm Hàm, Yên Hòa, Cầu Giấy, Hà Nội",4 tỷ,45 m²,Sổ đỏ/ Sổ hồng,1 phòng,1 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-duong-tu-dinh-phuong-long-bien/ban-co-linh-85m2-gia-18-8-ty-o-to-tranh-doi-cho-cau-yeu-thuong-o-suong-pr43098727,"Đường Tư Đình, Phường Long Biên, Long Biên, Hà Nội","18,8 tỷ",85 m²,Sổ đỏ/ Sổ hồng.,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-hoang-dao-thuy-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/ban-17t8-hinh-dien-tich-122m2-3-phong-ngu-gia-8-2-ty-lh-pr43088628,"Dự án Trung Hòa Nhân Chính, Phố Hoàng Đạo Thúy, Phường Trung Hòa, Cầu Giấy, Hà Nội","7,9 tỷ",120 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-dat-phuong-tay-tuu/ban-dich-vu-bac-tu-liem-ha-noi-80m2-phan-lo-via-he-thoang-sau-pr43098533,"Tây Tựu, Bắc Từ Liêm, Hà Nội",14 tỷ,80 m²,,,,,5 m,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-ia20-ciputra/chinh-chu-ban-dt-92m2-3pn-2wc-full-noi-that-cao-cap-gia-5-85-pr42883060,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội","5,85 tỷ",92 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-kieu-ky/ban-60m2-tho-cu-gia-lam-duong-nhua-thong-o-to-vao-nha-pr43096133,"Xã Kiêu Kỵ, Gia Lâm, Hà Nội",82 triệu/m²,60 m²,Sổ đỏ/ Sổ hồng,,,,4 m,,,Đông - Nam,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-buou-xa-tan-trieu-prj-khu-do-thi-moi-cau-buou/chinh-chu-ban-1708-toa-nc2a-89m2-3-03-ty-tai-kdtm-buou-pr41991939,"Dự án KĐTM Cầu Bươu, Đường Cầu Bươu, Xã Tân Triều, Thanh Trì, Hà Nội",3 tỷ,88 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,Cơ bản,Đông - Nam,Tây - Bắc
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-phu-thuong-1-prj-khu-do-thi-nam-thang-long-ciputra/ban-cao-cap-ha-noi-180-m2-gia-chi-420-m2-chinh-chu-pr42785132,"Dự án Ciputra Hà Nội, Phường Phú Thượng, Tây Hồ, Hà Nội",420 triệu/m²,180 m²,Sổ đỏ/ Sổ hồng,5 phòng,4 phòng,4 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-da-ton-prj-the-sapphire-2-vinhomes-ocean-park/can-sang-nhuong-gap-can-shop-chan-de-toa-s2-08-gia-16-ti-pr43098720,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",16 tỷ,137 m²,,,,,,,,Đông - Bắc,
https://batdongsan.com.vn/ban-dat-duong-6a-xa-tan-tien-16/nhinh-6-ty-so-huu-ngay-lo-467m2-full-tho-cu-tai-chuong-my-ha-noi-hang-phan-lo-pr43074375,"Đường 6A, Xã Tân Tiến, Chương Mỹ, Hà Nội","6,55 tỷ",467 m²,Sổ đỏ/ Sổ hồng,,,,21 m,6 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-lo-5b-xa-da-ton-prj-masteri-waterfront/so-huu-ngay-masterise-toa-h1-tang-07-view-cong-vien-tang-pr43085437,"Dự án Masteri Water Front, Đường Quốc Lộ 5B, Xã Đa Tốn, Gia Lâm, Hà Nội","3,12 tỷ",43 m²,Hợp đồng mua bán,1 phòng,1 phòng,,,,Không nội thất,Tây - Nam,Tây - Nam
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-tien-xuan/ban-dat-tai-thung-lung-ngoc-linh-dt-23-000m-2-3ha-lung-tua-nui-mat-huong-ho-pr33254701,"Thôn Trại Mới, Xã Tiến Xuân, Thạch Thất, Hà Nội",Thỏa thuận,23.000 m²,Sổ đỏ.,,,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-ia20-ciputra/ban-kdt-nam-thang-long-dt-109m2-3pn-2wc-full-noi-that-gia-7-ty-pr42882903,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",7 tỷ,109 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-cau-buou-xa-tan-trieu-prj-khu-do-thi-moi-cau-buou/ban-duy-nhat-co-so-86m2-3-6-ty-tai-kdtm-thanh-tri-ha-noi-pr42773692,"Dự án KĐTM Cầu Bươu, Đường Cầu Bươu, Xã Tân Triều, Thanh Trì, Hà Nội","3,6 tỷ",86 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,"+ Nội thất đầy đủ với điều hòa, giường, tủ lạnh.",Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-xa-tien-phong-8/thong-so-vang-ngo-rong-oto-vao-dat-so-vuong-dep-nhu-hoa-hau-pr43087730,"Xã Tiền Phong, Mê Linh, Hà Nội","4,8 tỷ",73 m²,Sổ đỏ/ Sổ hồng,,,,"4,5 m",4 m,,Tây - Nam,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-trinh-cong-son-phuong-nhat-tan-2/ban-toa-van-ng-tay-ho-via-he-kinh-doanh-100m2-9-tang-70-ty-pr42859493,"Đường Trịnh Công Sơn, Phường Nhật Tân, Tây Hồ, Hà Nội",70 tỷ,100 m²,Sổ đỏ/ Sổ hồng,,,9 tầng,7 m,11 m,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-so-prj-galia-hanoi/-ha-noi-khong-gian-song-dang-cap-pr43040957,"Dự án Galia Hanoi, Phường Yên Sở, Hoàng Mai, Hà Nội",Thỏa thuận,70 m²,Hợp đồng mua bán,3 phòng,2 phòng,,,,Đầy đủ,Tây - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1/ban-phan-lo-tay-ho-o-to-tranh-via-he-o-suong-55m2-x-5-tang-pr43098102,"Đường An Dương Vương, Phường Phú Thượng, Tây Hồ, Hà Nội",Thỏa thuận,55 m²,Sổ đỏ/ Sổ hồng,,,5 tầng,5 m,10 m,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-21-1-phuong-kien-hung-prj-khu-do-thi-thanh-ha-muong-thanh/hon-2-6-ty-co-ngay-70m2-2pn-2wc-ban-cong-huong-dong-pr43098244,"Dự án Thanh Hà Mường Thanh, Đường 21, Phường Kiến Hưng, Hà Đông, Hà Nội","2,62 tỷ",70 m²,Hợp đồng mua bán,2 phòng,2 phòng,,,,Đầy đủ,Tây,Đông
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-dong-ngac-prj-ia20-ciputra/ban-kdt-nam-thang-long-dt-110m2-3pn-1-2wc-full-noi-that-dep-gia-7-ty-pr42882813,"Dự án IA20 Ciputra, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",7 tỷ,110 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Tây - Bắc,Đông - Nam
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-duong-suoi-ngoc-xa-tien-xuan/ban-va-chuyen-nhuong-resort-thung-lung-linh-thach-that-ha-noi-dt-3-5ha-3ha-pr42760800,"Đường Suối Ngọc, Xã Tiến Xuân, Thạch Thất, Hà Nội",250 tỷ,35.000 m²,Sổ đỏ chính chủ.,,,,,,,,
https://batdongsan.com.vn/ban-dat-duong-nguyen-mau-tai-thi-tran-trau-quy/ban-dinh-cu-gia-lam-40m2-view-vuon-hoa-cuc-thoang-gia-dau-tu-gap-pr43098431,"Đường Nguyễn Mậu Tài, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội","7,25 tỷ",40 m²,Sổ đỏ/ Sổ hồng,,,,"3,2 m",13 m,,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-phung-khoang-phuong-trung-van/ban-50m2-12-phong-co-10-8-ti-dong-tien-on-dinh-pr43069404,"Đường Phùng Khoang, Phường Trung Văn, Nam Từ Liêm, Hà Nội","10,8 tỷ",50 m²,Sổ đỏ/ Sổ hồng,12 phòng,12 phòng,5 tầng,"4,1 m","2,5 m",Đầy đủ,Đông,Đông
https://batdongsan.com.vn/ban-nha-mat-pho-pho-cau-go-phuong-hang-bac/ban-khach-san-hoan-kiem-102-ty-110m2-x-9-tang-doanh-thu-cao-gia-uu-dai-pr42991462,"Phố Cầu Gỗ, Phường Hàng Bạc, Hoàn Kiếm, Hà Nội",102 tỷ,110 m²,Sổ đỏ/ Sổ hồng,36 phòng,35 phòng,9 tầng,"4,5 m",11 m,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-huy-tuong-phuong-thanh-xuan-trung-prj-imperia-garden/gia-that-3-ngu-2-ve-sinh-hoa-hau-graden-203-168m2-pr41717562,"Imperia Garden, 203, Đường Nguyễn Huy Tưởng, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",13 tỷ,168 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Nam,Nam
https://batdongsan.com.vn/ban-dat-duong-dong-co-phuong-thuy-khue/ban-manh-mat-pho-vuong-dep-quan-tay-ho-200m-mat-tien-9-2m-gia-86-ty-pr43098155,"Đường Đồng Cổ, Phường Thụy Khuê, Tây Hồ, Hà Nội",86 tỷ,200 m²,Sổ đỏ/ Sổ hồng,,,,"9,2 m",,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-nguyen-phuc-lai-phuong-o-cho-dua/-t-tan-cua-5-buoc-ra-h-hoang-cau-khau-hoc-truong-t-s-d-san-sang-sang-ten-pr43098684,"Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Đống Đa, Hà Nội","12,6 tỷ",50 m²,Sổ đỏ/ Sổ hồng,2 phòng,4 phòng,4 tầng,"3,4 m",5 m,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-bach-mai-phuong-bach-mai/ban-hai-ba-trung-kinh-doanh-17m-x-3-tang-gia-3-5-ty-pr43005455,"Phố Bạch Mai, Phường Bạch Mai, Hai Bà Trưng, Hà Nội","3,5 tỷ",17 m²,Sổ đỏ/ Sổ hồng,2 phòng,1 phòng,3 tầng,,,Không nội thất,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-loi-1-phuong-quang-trung-17/ket-tien-ban-93-ha-dong-noi-kinh-doanh-buon-ban-tot-lh-pr42623926,"93, Đường Lê Lợi, Phường Quang Trung, Hà Đông, Hà Nội",15 tỷ,44 m²,Sổ đỏ/ Sổ hồng,,,,,,,Tây - Nam,
https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-ha-phuong-ngoc-ha/sieu-pham-ba-dinh-56m2-thang-may-gara-2-o-to-kinh-doanh-dinh-cao-chi-voi-19-7-ty-pr42615493,"Đường Ngọc Hà, Phường Ngọc Hà, Ba Đình, Hà Nội","18,5 tỷ",56 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,5 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-khuong-dinh-phuong-ha-dinh/-dep-o-to-tranh-kinh-doanh-dt-61m2-6-tang-thang-may-pr43098087,"Đường Khương Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội","15,9 tỷ",61 m²,Sổ đỏ/ Sổ hồng,8 phòng,5 phòng,6 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-xa-dan-phuong-kim-lien/-dong-da-140m-5t-103-ti-pr42964213,"Phố Xã Đàn, Phường Kim Liên, Đống Đa, Hà Nội",103 tỷ,140 m²,Sổ đỏ/ Sổ hồng,6 phòng,4 phòng,5 tầng,9 m,40 m,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-the-pride/ban-cc-tai-ha-dong-5-1-ty-95m2-chinh-chu-gia-uu-dai-pr43098212,"Dự án The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,1 tỷ",95 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,Đông - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-hung-phuong-vinh-hung-2/can-ban-gap-can-goc-5-tang-pho-hoang-mai-cach-o-to-chi-10m-gia-hon-6-ty-pr43005428,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","6,3 tỷ",52 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,5 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-tan-tien-16/chu-can-ban-nhanh-748m-tai-chuong-my-ha-noi-pr42374684,"Xã Tân Tiến, Chương Mỹ, Hà Nội",Thỏa thuận,748 m²,Sổ đỏ/ Sổ hồng,,,,,6 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-hung-phuong-vinh-hung-2/chinh-chu-ban-dt-39m2-mt-4m-4-tang-4-ngu-4vs-gia-6-5-ty-pr43098388,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","6,5 tỷ",39 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,4 tầng,4 m,,Đầy đủ,,
https://batdongsan.com.vn/ban-dat-xa-van-noi/mo-ban-46m-nho-xinh-dong-tay-dong-anh-hn-lo-goc-2-thoang-vinh-vien-pr42892416,"Xã Vân Nội, Đông Anh, Hà Nội","3,55 tỷ",46 m²,Sổ đỏ/ Sổ hồng,,,,"4,6 m","2,3 m",,,
https://batdongsan.com.vn/ban-nha-rieng-duong-cau-giay-phuong-quan-hoa/ban-ngo-68-ngo-thong-kd-dan-ban-de-chuyen-qua-to-hon-40m2-gia-7-3-ty-pr43067684,"Ngõ 68, Đường Cầu Giấy, Phường Quan Hoa, Cầu Giấy, Hà Nội","7,3 tỷ",40 m²,Sẵn sổ,,,4 tầng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nam-du-phuong-linh-nam/ban-phonam-hoang-mai-oto-gan-5t-41m-gia-hon-6-ty-ty-lien-he-pr42987258,"Đường Nam Dư, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","6,15 tỷ",41 m²,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-nha-rieng-duong-an-thang-phuong-bien-giang/cc-can-ban-cach-ql6-500m-oto-do-cua-gan-bx-yen-nghia-dt-34mx-5t-tang-noi-that-gia-3-1-ty-pr43098200,"Đường An Thắng, Phường Biên Giang, Hà Đông, Hà Nội","3,1 tỷ",34 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,5 tầng,"3,4 m","2,5 m","Tủ bếp, thiết bị vệ sinh, tay vịn cầu thang, hệ thống cửa, máy bơm, bồn nước đầy đủ nội thất cơ bản.",,
https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-bang-phuong-quan-hoa/ban-65m2-6t-dong-tien-on-dinh-ba-gac-do-cua-doanh-thu-cao-thang-may-gia-16-8-ty-pr43064252,"Đường Hoa Bằng, Phường Quan Hoa, Cầu Giấy, Hà Nội","16,8 tỷ",65 m²,Sổ đỏ/ Sổ hồng,,,6 tầng,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-hung-phuong-trung-hoa-4-prj-khu-do-thi-nam-trung-yen/ban-2pn-2wc-tai-a6-3-x-ty-0977-304-600-pr43098328,"Dự án Nam Trung Yên, Đường Phạm Hùng, Phường Trung Hòa, Cầu Giấy, Hà Nội",Thỏa thuận,57 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ,Đông - Bắc,Tây - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-linh-nam-phuong-linh-nam/can-ban-gap-45m-5-tang-mat-tien-4-5m-gia-7-ty-be-pr42987234,"Đường Lĩnh Nam, Phường Lĩnh Nam, Hoàng Mai, Hà Nội","7,05 tỷ",45 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-phuc-dong-prj-le-grand-jardin-sai-dong/ban-gap-76m-tang-trung-huong-thoang-da-co-so-chinh-chu-pr40356861,"Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Phúc Đồng, Long Biên, Hà Nội","4,9 tỷ",76 m²,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,,,,Đầy đủ.,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-to-huu-phuong-la-khe-prj-anland-complex/ban-goc-100m2-bc-dong-nam-1-gia-ban-4-6-ty-bao-phi-lh-pr39583808,"Dự án Anland Complex, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội","5,6 tỷ",100 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-doi-can-phuong-doi-can/duy-nhat-1-62m2-5-tang-thang-may-mt-4m-kinh-doanh-tuyet-dinh-22-5-ty-pr42991236,"Đường Đội Cấn, Phường Đội Cấn, Ba Đình, Hà Nội","22,5 tỷ",62 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,5 tầng,4 m,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/ban-gap-mat-ngo-doanh-co-o-cho-thoang-oto-tranh-65m-4t-mt4-5m-nhinh-22-ty-pr43098655,"Phố Trung Kính, Phường Trung Hòa, Cầu Giấy, Hà Nội","22,3 tỷ",65 m²,Sổ đỏ/ Sổ hồng,,,4 tầng,"4,5 m",8 m,Đầy đủ,,
https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tung-mau-phuong-mai-dich/ban-dan-xay-36m2-x-5-tang-ngo-rong-san-de-xe-gia-6-75-ty-pr43092767,"Đường Hồ Tùng Mậu, Phường Mai Dịch, Cầu Giấy, Hà Nội","6,75 tỷ",36 m²,Sổ đỏ/ Sổ hồng,4 phòng,,5 tầng,,,Nội thất cơ bản.,,
https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-thi-dinh-phuong-trung-hoa-4/can-ban-phan-lo-n-chinh-dt-46-m2-o-to-tai-do-cua-17-5-ty-pr43098313,"Đường Nguyễn Thị Định, Phường Trung Hòa, Cầu Giấy, Hà Nội","17,5 tỷ",46 m²,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,4 tầng,"4,3 m",,Đầy đủ,Đông - Nam,Đông - Nam
https://batdongsan.com.vn/ban-nha-rieng-duong-tan-khai-phuong-vinh-hung-2/ban-gan-o-to-36m-5-g-mat-tien-4m-gia-nhinh-6-ty-pr42965197,"Đường Tân Khai, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","6,1 tỷ",36 m²,Sổ đỏ/ Sổ hồng,,,,,,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-huynh-van-nghe-phuong-sai-dong-prj-le-grand-jardin-sai-dong/chinh-chu-ban-goc-61m-gia-3-65-ty-bao-phi-tang-trung-so-chinh-chu-pr42507757,"Le Grand Jardin Sài Đồng, Huỳnh Văn Nghệ, Sài Đồng, Long Biên, Hà Nội","3,65 tỷ",61 m²,,2 phòng,1 phòng,,,,Đầy đủ,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pham-van-dong-phuong-mai-dich-prj-chung-cu-the-nine/ban-gap-cao-cap-110m-lo-goc-full-kinh-view-toan-h-gia-12-75-ty-pr42942769,"Dự án The Nine, Đường Phạm Văn Đồng, Phường Mai Dịch, Cầu Giấy, Hà Nội","12,75 tỷ",110 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Nội thất để lại cơ bản.,,
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-sai-son-prj-sunny-garden-city/chinh-chu-ban-300m-lo-vip-oc-quoc-oai-da-hoan-thien-rat-dep-pr42262866,"Sunny Garden City, Sài Sơn, Quốc Oai, Hà Nội",32 tỷ,300 m²,Sổ đỏ/ Sổ hồng,,,,15 m,13 m,,Tây - Bắc,Tây - Bắc
https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-hung-phuong-vinh-hung-2/-pho-37m-5-tang-gia-5-8-ty-pr42954532,"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội","5,8 tỷ",37 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-can-shop-ngay-cua-sanh-toa-mat-ho-vao-du-an-va-toa-van-phong-technoparrk-so-lau-dai-pr42804565,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội","8,2 tỷ",55 m²,Sổ đỏ/ Sổ hồng,,,,6 m,20 m,Không nội thất,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-trung-hoa-4-prj-khu-do-thi-trung-hoa-nhan-chinh/-cc-tt-a-3-ngu-bc-tang-noi-that-dang-cap-gia-14-95-ty-pr42942788,"Dự án Trung Hòa Nhân Chính, Đường Nguyễn Thị Thập, Phường Trung Hòa, Cầu Giấy, Hà Nội","14,95 tỷ",130 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-xuan-tao-prj-n01-t6-ngoai-giao-doan/ban-chcc-han-jardin-n01t6-107m2-3pn-noi-that-cdt-lh-pr43098645,"Dự án N01-T6 Ngoại Giao Đoàn, Phường Xuân Tảo, Bắc Từ Liêm, Hà Nội",14 tỷ,107 m²,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,,,,Cơ bản,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-da-ton-prj-the-sapphire-2-vinhomes-ocean-park/can-sang-nhuong-lai-can-shop-chan-de-toa-s2-08-gia-6-9-ti-pr43098646,"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội","6,9 tỷ",48 m²,,,,,,,,Đông - Nam,
https://batdongsan.com.vn/ban-nha-mat-pho-pho-quan-nhan-phuong-trung-hoa-4/mp-sam-uat-hiem-xac-dinh-ban-dat-lh-pr41263137,"Phố Quan Nhân, Phường Trung Hòa, Cầu Giấy, Hà Nội","11,4 tỷ",52 m²,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,3 tầng,"4,6 m",6 m,Cơ bản.,,
https://batdongsan.com.vn/ban-nha-mat-pho-duong-thuy-khue-phuong-thuy-khue/sieu-pham-tay-ho-86m-via-he-2-chieu-kinh-doanh-lo-goc-4-tang-gia-29-9-ty-pr42949632,"Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội","29,9 tỷ",86 m²,Sổ đỏ/ Sổ hồng,4 phòng,2 phòng,4 tầng,,,,,
https://batdongsan.com.vn/ban-nha-rieng-pho-dai-dong-phuong-thanh-tri/ban-5-tang-35m-hoang-mai-o-to-gan-gia-nhinh-5-ty-pr42954511,"Phố Đại Đồng, Phường Thanh Trì, Hoàng Mai, Hà Nội",Thỏa thuận,35 m²,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-dat-xa-can-huu/chinh-chu-ban-70m-trung-tam-gan-truong-cho-gia-tot-cho-nha-dau-tu-pr42882251,"Xã Cấn Hữu, Quốc Oai, Hà Nội","2,8 tỷ",70 m²,Sổ đỏ/ Sổ hồng.,,,,8 m,4 m,,Tây - Bắc,
https://batdongsan.com.vn/ban-dat-xa-thuy-lam/ban-gap-dep-gia-tot-150m2-gian-dan-dong-anh-duong-o-to-tranh-pr43097957,"Xã Thụy Lâm, Đông Anh, Hà Nội",65 triệu/m²,150 m²,Sổ đỏ/ Sổ hồng,,,,"6,15 m",5 m,,,
https://batdongsan.com.vn/ban-dat-xa-van-hoa-1/can-ban-gap-1800m2-o-200m-tai-thon-rua-ba-vi-ha-noi-pr39504291,"Thôn Rùa, Xã Vân Hòa, Ba Vì, Hà Nội","6,5 tỷ",1.800 m²,Sổ đỏ/ Sổ hồng,,,,,,,,
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-duong-xa-prj-vinhomes-ocean-park-gia-lam/ban-can-goc-shop-chan-de-mat-ho-toa-trung-tam-8-toa-so-do-lau-dai-78m2-cho-thue-dat-80tr-thang-pr42804178,"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",Thỏa thuận,78 m²,Sổ đỏ/ Sổ hồng,1 phòng,1 phòng,1 tầng,6 m,20 m,,,
https://batdongsan.com.vn/ban-nha-rieng-duong-lang-yen-phuong-bach-dang/ban-gap-hai-ba-trung-41m-5-tang-gia-nhinh-7-ty-pr42932371,"Đường Lãng Yên, Phường Bạch Đằng, Hai Bà Trưng, Hà Nội",7 tỷ,41 m²,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,5 tầng,,,Cơ bản,,
https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-mo-lao-prj-mulberry-lane/vo-chong-em-ban-3-phong-ngu-toa-land-dt-100m2-gia-6-ty-lh-pr43089797,"Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội",6 tỷ,100 m²,,3 phòng,2 phòng,,,,,,
